n,k,t,lambda,mu,lib_id,members,source_method
30,14,7,6,7,3,2 3 4 5 8 9 10 11 13 14 20 23 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 11 13 16 17 19 24 25,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 11 13 18 19 24 25 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 11 13 18 20 23 25 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 11 14 16 17 19 23 26,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 12 13 16 17 20 24 25,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 12 14 18 19 24 26 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 14 16 19 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 14 16 20 24 27 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 14 18 19 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 14 19 23 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 14 19 24 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 16 19 23 24 25 28,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 13 16 20 23 24 25 27,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 14 17 19 23 24 26 28,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 10 14 19 22 26 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 11 13 14 20 23 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 11 14 17 20 23 24 26 28,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 12 13 16 17 20 22 23 25,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 12 13 18 20 23 25 27 30,exhaustive
30,14,7,6,7,3,2 3 4 5 8 9 16 17 20 22 23 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 11 12 13 14 16 19 27 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 11 12 14 18 19 26 27 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 12 13 14 19 24 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 12 14 17 18 19 26 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 12 14 19 22 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 13 14 17 18 19 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 13 14 19 22 23 24 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 14 16 17 18 19 23 26 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 10 14 17 19 22 23 24 26 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 12 13 14 16 20 24 27 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 12 13 18 20 22 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 12 13 20 23 25 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 12 14 18 20 24 26 27 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 13 14 16 18 20 22 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 13 14 20 22 23 24 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 14 17 20 22 23 24 26 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 11 14 17 20 22 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 12 13 16 20 22 23 24 25 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 12 14 17 19 22 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 13 14 16 17 19 24 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 13 14 16 17 20 24 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 5 9 13 16 17 19 23 24 25 28 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 13 16 17 20 23 24 25 27 29,exhaustive
30,14,7,6,7,3,2 3 4 5 9 16 20 22 23 24 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 10 11 12 14 15 20 23 24 26 29,exhaustive
30,14,7,6,7,3,2 3 4 6 10 11 12 14 15 20 24 26 27 29,exhaustive
30,14,7,6,7,3,2 3 4 6 10 11 15 16 20 23 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 4 6 10 12 13 15 19 22 23 24 25 29,exhaustive
30,14,7,6,7,3,2 3 4 6 10 15 19 22 23 24 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 11 12 13 15 19 24 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 11 12 15 19 22 25 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 11 13 15 16 18 20 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 12 13 15 16 18 19 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 12 14 15 16 17 18 20 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 12 14 15 16 17 18 20 26 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 12 15 16 17 20 22 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 13 14 15 16 17 18 20 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 13 15 16 17 18 19 24 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 14 15 16 17 18 19 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 15 16 17 19 22 25 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 11 12 13 14 15 16 19 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 11 12 14 15 18 19 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 11 14 15 18 19 22 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 12 13 15 17 19 22 23 25,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 12 14 15 18 20 22 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 12 14 15 18 20 24 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 10 15 17 19 22 23 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 12 13 14 15 16 17 19 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 12 13 14 15 16 18 20 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 12 13 14 15 16 20 24 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 12 14 15 18 20 23 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 12 14 15 18 20 24 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 13 15 16 17 19 23 25 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 13 15 16 17 19 24 25 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 13 15 16 18 20 23 25 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 13 15 19 24 25 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 15 16 18 20 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 11 15 19 22 25 26 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 14 15 16 17 19 24 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 14 15 16 18 20 24 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 14 15 16 18 20 24 26 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 14 15 17 18 20 24 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 14 15 18 19 22 23 26 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 14 15 18 20 22 24 26 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 15 17 20 22 24 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 15 19 22 23 25 26 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 12 15 20 22 24 25 26 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 13 14 15 16 18 20 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 14 15 17 18 19 24 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 15 16 17 19 23 24 25 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 15 16 18 20 23 24 25 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 15 17 19 22 24 25 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 11 13 14 16 20 22 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 11 13 16 17 19 24 25,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 11 14 16 18 19 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 12 14 16 18 20 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 12 14 18 20 24 26 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 13 14 18 20 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 10 14 16 20 22 26 27 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 12 13 14 16 17 19 22,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 12 13 14 16 18 20 22,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 12 13 14 17 18 20 22,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 12 14 17 18 20 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 13 16 17 19 22 23 25,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 13 16 18 20 22 23 25,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 11 13 16 20 22 25 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 13 16 17 19 22 23 25,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 16 17 19 22 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 16 18 20 22 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 17 18 20 23 24 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 18 19 22 23 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 18 20 22 24 26 27,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 18 20 23 24 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 14 18 20 24 26 27 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 19 22 23 25 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 20 22 23 24 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 12 20 22 24 25 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 14 18 19 23 24 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 16 17 18 20 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 16 17 19 22 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 16 17 19 22 23 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 16 18 20 22 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 16 20 22 25 26 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 6 8 9 19 22 23 24 25 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 11 13 14 16 19 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 11 13 14 17 20 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 11 13 14 20 22 23 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 12 14 17 18 20 26 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 12 14 17 20 23 24 26 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 13 14 17 18 20 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 13 16 17 18 19 24 25 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 13 16 19 22 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 13 17 20 22 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 13 18 20 22 23 25 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 14 20 22 23 26 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 16 17 20 23 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 10 16 20 22 23 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 12 14 20 24 26 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 13 14 17 18 20 22 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 13 18 20 22 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 13 20 22 23 25 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 14 16 19 23 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 14 17 18 20 24 26 29 30,exhaustive
30,14,7,6,7,3,2 3 4 6 9 11 14 17 20 23 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 12 13 16 19 22 23 24 25 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 12 13 18 19 22 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 12 14 16 18 20 23 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 12 16 20 22 23 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 13 18 19 22 23 24 25 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 14 16 18 19 23 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 16 19 22 23 24 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 16 19 22 23 25 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 17 20 22 23 25 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 6 9 20 22 23 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 11 13 14 15 19 24 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 11 14 15 19 22 26 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 11 15 17 18 19 22 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 10 11 15 17 18 19 23 25 26 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 12 13 14 15 16 17 20 22 27,exhaustive
30,14,7,6,7,3,2 3 4 8 10 12 13 14 15 18 20 23 24 27,exhaustive
30,14,7,6,7,3,2 3 4 8 10 12 14 15 16 20 22 26 27 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 12 15 17 18 20 22 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 10 13 15 17 18 19 23 25 27 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 14 15 16 18 19 22 26 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 14 15 16 18 20 22 26 27 30,exhaustive
30,14,7,6,7,3,2 3 4 8 10 15 16 18 19 22 23 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 8 10 15 16 18 20 22 23 25 26 27,exhaustive
30,14,7,6,7,3,2 3 4 8 11 12 13 14 15 16 17 19 22 27,exhaustive
30,14,7,6,7,3,2 3 4 8 11 12 14 15 16 19 22 26 27 30,exhaustive
30,14,7,6,7,3,2 3 4 8 11 12 14 15 18 19 22 23 24 26,exhaustive
30,14,7,6,7,3,2 3 4 8 11 14 15 17 18 19 23 26 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 11 15 16 17 19 23 24 25 26 30,exhaustive
30,14,7,6,7,3,2 3 4 8 11 15 16 18 19 22 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 12 13 14 15 17 18 20 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 12 13 15 17 20 22 24 25 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 13 14 15 17 18 19 23 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 13 14 15 17 18 19 24 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 13 15 17 19 22 24 25 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 11 12 13 17 18 20 22 25,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 11 12 17 18 20 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 11 16 17 18 19 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 11 16 17 19 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 12 16 17 18 20 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 13 16 19 23 24 25 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 13 18 20 22 23 25 27 28,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 14 16 19 22 24 26 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 14 16 20 22 24 26 27 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 16 17 19 23 24 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 16 19 22 23 24 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 16 20 22 23 24 25 26 27,exhaustive
30,14,7,6,7,3,2 3 4 8 9 10 16 20 22 23 25 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 8 9 11 13 16 20 23 24 25 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 11 16 17 20 23 24 25 26 28,exhaustive
30,14,7,6,7,3,2 3 4 8 9 12 13 14 18 20 23 24 27 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 12 13 14 18 20 23 24 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 12 13 20 22 23 24 25 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 12 14 17 18 19 22 23 24 26,exhaustive
30,14,7,6,7,3,2 3 4 8 9 13 14 18 19 23 24 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 13 18 19 22 23 24 25 27 28,exhaustive
30,14,7,6,7,3,2 3 4 8 9 13 19 22 23 24 25 27 28 30,exhaustive
30,14,7,6,7,3,2 3 4 8 9 16 17 18 19 22 23 24 25 26,exhaustive
30,14,7,6,7,3,2 3 4 8 9 16 19 22 23 24 25 26 27 28,exhaustive
30,14,7,6,7,3,2 3 4 9 10 11 12 13 14 19 24 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 11 12 13 14 20 23 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 11 12 13 18 19 24 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 11 12 13 18 20 23 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 11 13 17 18 20 22 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 11 17 18 20 24 25 26 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 12 14 17 19 22 23 24 26 29,exhaustive
30,14,7,6,7,3,2 3 4 9 10 13 16 19 22 23 24 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 14 16 17 18 19 23 26 27 29,exhaustive
30,14,7,6,7,3,2 3 4 9 10 14 16 17 20 23 26 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 10 16 17 18 19 23 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 4 9 10 16 17 19 22 23 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 4 9 10 16 17 20 23 24 25 26 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 11 12 13 14 16 17 19 22 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 11 12 13 14 16 18 20 22 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 11 12 13 14 20 23 24 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 11 13 14 17 18 20 22 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 11 13 16 17 19 22 23 25 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 11 13 16 18 20 22 23 25 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 11 13 16 20 22 23 24 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 11 16 17 20 22 23 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 14 16 17 18 19 23 27 29,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 14 16 17 20 23 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 14 16 18 20 23 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 14 17 18 19 22 27 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 16 17 18 19 23 24 25 29,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 16 17 20 23 24 25 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 12 13 16 20 22 23 25 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 12 14 16 17 19 22 24 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 12 14 16 18 20 22 24 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 13 14 16 18 19 23 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 13 16 19 22 23 25 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 14 16 17 19 22 24 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 14 16 17 20 22 24 26 27 29 30,exhaustive
30,14,7,6,7,3,2 3 4 9 16 17 19 22 23 24 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 4 9 16 17 20 22 23 24 25 26 27 29,exhaustive
30,14,7,6,7,3,2 3 4 9 16 18 20 22 23 24 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 12 13 15 16 20 21 23 25 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 12 14 15 19 21 22 24 26 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 14 15 16 17 20 21 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 14 15 19 21 23 24 26 27 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 14 15 20 21 23 24 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 15 16 19 21 22 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 5 10 11 15 19 21 24 25 26 27 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 11 15 20 21 24 25 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 12 13 15 20 21 23 24 25 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 12 14 15 16 17 19 21 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 13 15 17 20 21 24 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 13 15 18 20 21 22 25 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 14 15 16 18 19 21 26 27 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 14 15 16 20 21 26 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 15 16 18 19 21 24 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 10 15 16 20 21 24 25 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 15 18 20 21 24 25 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 15 20 21 23 24 25 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 10 15 20 21 24 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 11 13 15 17 19 21 24 25 27 28 29,exhaustive
30,14,7,6,7,3,2 3 5 11 15 19 21 24 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 12 13 14 15 16 18 19 21 27 28 29,exhaustive
30,14,7,6,7,3,2 3 5 12 13 14 15 16 20 21 27 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 12 13 15 16 18 19 21 24 25 28 29,exhaustive
30,14,7,6,7,3,2 3 5 12 13 15 16 20 21 24 25 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 12 14 15 16 17 18 19 21 22 26 29,exhaustive
30,14,7,6,7,3,2 3 5 13 14 15 16 17 18 19 21 22 28 29,exhaustive
30,14,7,6,7,3,2 3 5 14 15 17 18 19 21 23 26 27 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 12 14 15 20 21 24 26 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 12 15 16 20 21 25 26 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 13 15 18 20 21 22 25 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 15 16 17 20 21 25 26 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 15 16 20 21 22 25 26 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 15 16 20 21 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 15 16 20 21 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 15 16 20 21 25 26 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 11 15 17 19 21 25 26 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 12 15 16 19 21 25 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 13 15 16 17 20 21 25 27 29,exhaustive
30,14,7,6,7,3,2 3 5 6 10 14 15 16 20 21 22 26 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 14 15 17 19 21 22 26 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 14 15 18 19 21 23 26 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 14 15 18 20 21 24 26 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 15 19 21 23 25 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 10 15 20 21 24 25 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 11 13 15 16 20 21 23 25 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 11 13 15 17 19 21 23 25 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 11 13 15 18 19 21 22 24 25 29,exhaustive
30,14,7,6,7,3,2 3 5 6 11 14 15 16 17 20 21 26 28 29,exhaustive
30,14,7,6,7,3,2 3 5 6 11 15 16 19 21 22 24 25 26 29,exhaustive
30,14,7,6,7,3,2 3 5 6 13 14 15 16 17 20 21 27 28 29,exhaustive
30,14,7,6,7,3,2 3 5 6 13 14 15 16 20 21 22 23 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 13 14 15 17 18 19 21 27 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 13 14 15 17 19 21 22 23 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 13 14 15 18 20 21 22 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 14 15 18 20 21 24 26 28 29 30,exhaustive
30,14,7,6,7,3,2 3 5 6 8 10 11 15 17 20 21 23 25 26,exhaustive
30,14,7,6,7,3,2 3 5 6 8 10 12 15 16 18 20 21 25 26,exhaustive
30,14,7,6,7,3,2 3 5 6 8 10 13 15 17 20 21 23 25 27,exhaustive
30,14,7,6,7,3,2 3 5 6 8 11 12 14 15 18 20 21 24 26,exhaustive
30,14,7,6,7,3,2 3 5 6 8 11 13 14 15 17 19 21 27 30,exhaustive
30,14,7,6,7,3,2 3 5 6 8 11 13 14 15 19 21 22 24 27,exhaustive
30,14,7,6,7,3,2 3 5 6 8 11 14 15 17 20 21 23 26 28,exhaustive
